filename,start_points,connection_points,branch_points
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,40,1,0
10__M_Left_index_finger.png,32,7,0
10__M_Left_index_finger.png,36,4,0
10__M_Left_index_finger.png,22,9,1
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,40,1,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,41,0,0
10__M_Left_index_finger.png,40,0,0
10__M_Left_index_finger.png,32,6,0
10__M_Left_index_finger.png,13,14,1
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,40,0,0
10__M_Left_index_finger.png,41,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,40,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,40,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,29,6,0
10__M_Left_index_finger.png,12,7,2
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,40,0,0
10__M_Left_index_finger.png,24,11,0
10__M_Left_index_finger.png,21,10,0
10__M_Left_index_finger.png,24,4,0
10__M_Left_index_finger.png,8,17,0
10__M_Left_index_finger.png,15,9,0
10__M_Left_index_finger.png,15,10,1
10__M_Left_index_finger.png,14,11,0
10__M_Left_index_finger.png,19,9,1
10__M_Left_index_finger.png,18,7,0
10__M_Left_index_finger.png,11,10,1
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,30,6,1
10__M_Left_index_finger.png,28,8,0
10__M_Left_index_finger.png,17,16,0
10__M_Left_index_finger.png,19,7,0
10__M_Left_index_finger.png,17,7,2
10__M_Left_index_finger.png,18,9,0
10__M_Left_index_finger.png,8,12,1
10__M_Left_index_finger.png,10,10,0
10__M_Left_index_finger.png,9,2,0
10__M_Left_index_finger.png,16,5,0
10__M_Left_index_finger.png,18,6,0
10__M_Left_index_finger.png,6,5,1
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,40,1,0
10__M_Left_index_finger.png,29,9,0
10__M_Left_index_finger.png,16,16,0
10__M_Left_index_finger.png,24,4,0
10__M_Left_index_finger.png,11,9,0
10__M_Left_index_finger.png,11,9,0
10__M_Left_index_finger.png,10,8,0
10__M_Left_index_finger.png,11,8,0
10__M_Left_index_finger.png,8,4,1
10__M_Left_index_finger.png,8,5,0
10__M_Left_index_finger.png,9,4,0
10__M_Left_index_finger.png,8,5,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,21,15,0
10__M_Left_index_finger.png,20,11,0
10__M_Left_index_finger.png,9,14,1
10__M_Left_index_finger.png,13,13,1
10__M_Left_index_finger.png,14,9,0
10__M_Left_index_finger.png,9,8,1
10__M_Left_index_finger.png,9,6,0
10__M_Left_index_finger.png,8,6,1
10__M_Left_index_finger.png,7,3,1
10__M_Left_index_finger.png,10,8,0
10__M_Left_index_finger.png,8,8,0
10__M_Left_index_finger.png,5,3,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,25,11,0
10__M_Left_index_finger.png,24,13,0
10__M_Left_index_finger.png,14,13,1
10__M_Left_index_finger.png,8,17,2
10__M_Left_index_finger.png,12,14,0
10__M_Left_index_finger.png,7,9,1
10__M_Left_index_finger.png,4,13,1
10__M_Left_index_finger.png,10,3,0
10__M_Left_index_finger.png,11,7,1
10__M_Left_index_finger.png,8,5,0
10__M_Left_index_finger.png,6,4,0
10__M_Left_index_finger.png,4,3,1
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,26,9,0
10__M_Left_index_finger.png,13,18,1
10__M_Left_index_finger.png,9,19,1
10__M_Left_index_finger.png,12,11,2
10__M_Left_index_finger.png,11,12,1
10__M_Left_index_finger.png,14,11,0
10__M_Left_index_finger.png,10,6,0
10__M_Left_index_finger.png,5,0,0
10__M_Left_index_finger.png,7,7,0
10__M_Left_index_finger.png,11,6,0
10__M_Left_index_finger.png,6,0,0
10__M_Left_index_finger.png,6,5,1
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,31,6,0
10__M_Left_index_finger.png,25,8,0
10__M_Left_index_finger.png,25,8,0
10__M_Left_index_finger.png,23,6,1
10__M_Left_index_finger.png,7,12,3
10__M_Left_index_finger.png,13,5,1
10__M_Left_index_finger.png,6,10,2
10__M_Left_index_finger.png,9,7,0
10__M_Left_index_finger.png,4,6,0
10__M_Left_index_finger.png,9,0,0
10__M_Left_index_finger.png,8,7,0
10__M_Left_index_finger.png,8,2,0
10__M_Left_index_finger.png,41,0,0
10__M_Left_index_finger.png,38,2,0
10__M_Left_index_finger.png,26,9,0
10__M_Left_index_finger.png,25,10,0
10__M_Left_index_finger.png,21,7,2
10__M_Left_index_finger.png,9,13,0
10__M_Left_index_finger.png,6,15,2
10__M_Left_index_finger.png,10,6,2
10__M_Left_index_finger.png,8,7,0
10__M_Left_index_finger.png,7,6,0
10__M_Left_index_finger.png,7,5,0
10__M_Left_index_finger.png,4,8,0
10__M_Left_index_finger.png,6,2,0
10__M_Left_index_finger.png,38,3,0
10__M_Left_index_finger.png,35,4,0
10__M_Left_index_finger.png,26,7,0
10__M_Left_index_finger.png,21,8,1
10__M_Left_index_finger.png,26,3,0
10__M_Left_index_finger.png,13,14,1
10__M_Left_index_finger.png,7,13,1
10__M_Left_index_finger.png,12,6,0
10__M_Left_index_finger.png,6,14,0
10__M_Left_index_finger.png,7,9,0
10__M_Left_index_finger.png,9,6,0
10__M_Left_index_finger.png,9,7,1
10__M_Left_index_finger.png,6,5,0
10__M_Left_index_finger.png,42,0,0
10__M_Left_index_finger.png,32,8,0
10__M_Left_index_finger.png,28,9,0
10__M_Left_index_finger.png,19,12,1
10__M_Left_index_finger.png,19,10,1
10__M_Left_index_finger.png,8,15,2
10__M_Left_index_finger.png,9,13,1
10__M_Left_index_finger.png,10,11,0
10__M_Left_index_finger.png,7,13,0
10__M_Left_index_finger.png,10,5,0
10__M_Left_index_finger.png,8,4,2
